5747.95,5524.60
5524.60,5935.52
5935.52,6006.00
6006.00,6036.66
6036.66,5996.79
5996.79,5708.11
5708.11,5583.74
5583.74,5603.82
5603.82,5741.58
5741.58,5687.57
5687.57,5835.96
5835.96,5643.53
5643.53,5464.16
5464.16,4829.58
4829.58,4789.25
4789.25,4776.21
4776.21,4614.52
4614.52,4429.67
4429.67,4369.35
4369.35,4324.46
4324.46,4229.88
4229.88,4319.37
4319.37,4408.46
4408.46,4395.81
4395.81,4341.05
4341.05,4166.11
4166.11,4171.62
4171.62,4197.13
4197.13,3892.94
3892.94,3928.41
3928.41,3681.58
3681.58,3796.15
3796.15,3629.92
3629.92,3628.02
3628.02,3901.47
3901.47,3916.36
3916.36,4073.79
4073.79,3591.09
3591.09,3606.28
3606.28,3637.75
3637.75,3166.30
3166.30,3875.37
3875.37,4131.98
4131.98,4168.88
4168.88,4122.47
4122.47,4229.34
4229.34,4229.81
4229.81,4605.16
4605.16,4589.14
4589.14,4376.59
4376.59,4228.29
4228.29,4591.63
4591.63,4585.27
4585.27,4901.42
4901.42,4701.76
4701.76,4555.59
4555.59,4570.36
4570.36,4389.21
4389.21,4384.45
4384.45,4345.10
4345.10,4372.06
4372.06,4332.82
4332.82,4137.60
4137.60,4089.01
4089.01,3998.35
3998.35,4090.48
4090.48,4189.31
4189.31,4137.75
4137.75,4324.34
4324.34,4384.44
4384.44,4200.34
4200.34,4326.99
4326.99,4066.10
4066.10,3880.04
3880.04,3650.63
3650.63,3373.82
3373.82,3341.84
3341.84,3420.40
3420.40,3370.22
3370.22,3212.78
3212.78,3257.61
3257.61,2897.63
2897.63,2806.93
2806.93,2709.56
2709.56,2727.13
2727.13,2871.30
2871.30,2763.24
2763.24,2724.39
2724.39,2807.02
2807.02,2679.73
2679.73,2538.71
2538.71,2577.77
2577.77,2757.50
2757.50,2732.70
2732.70,2808.10
2808.10,2668.63
2668.63,2838.41
2838.41,2269.89
2269.89,2323.08
2323.08,2233.52
2233.52,1932.62
1932.62,1991.98
1991.98,2230.12
2230.12,2360.59
2360.59,2402.70
2402.70,2332.77
2332.77,2385.89
2385.89,2525.25
2525.25,2572.61
2572.61,2520.27
2520.27,2608.59
2608.59,2608.10
2608.10,2602.87
2602.87,2561.00
2561.00,2498.56
2498.56,2436.40
2436.40,2492.60
2492.60,2539.24
2539.24,2567.56
2567.56,2553.03
2553.03,2478.45
2478.45,2590.57
2590.57,2607.25
2607.25,2738.52
2738.52,2707.34
2707.34,2691.03
2691.03,2709.43
2709.43,2591.26
2591.26,2549.03
2549.03,2655.35
2655.35,2514.01
2514.01,2469.57
2469.57,2499.58
2499.58,2716.88
2716.88,2680.91
2680.91,2953.22
2953.22,2942.41
2942.41,2828.14
2828.14,2807.44
2807.44,2720.49
2720.49,2869.38
2869.38,2690.84
2690.84,2512.40
2512.40,2547.79
2547.79,2493.72
2493.72,2404.03
2404.03,2288.33
2288.33,2187.19
2187.19,2255.36
2255.36,2159.43
2159.43,2054.08
2054.08,2196.27
2196.27,2320.89
2320.89,2446.24
2446.24,2321.37
2321.37,2191.56
2191.56,2043.19
2043.19,2067.03
2067.03,1984.24
1984.24,1897.37
1897.37,1818.70
1818.70,1726.73
1726.73,1741.70
1741.70,1808.44
1808.44,1800.86
1800.86,1723.12
1723.12,1845.76
1845.76,1780.37
1780.37,1756.52
1756.52,1723.89
1723.89,1596.92
1596.92,1579.47
1579.47,1556.81
1556.81,1540.87
1540.87,1490.72
1490.72,1453.78
1453.78,1421.03
1421.03,1348.30
1348.30,1321.87
1321.87,1317.84
1317.84,1317.74
1317.74,1281.88
1281.88,1265.99
1265.99,1250.45
1250.45,1209.63
1209.63,1231.92
1231.92,1222.71
1222.71,1229.42
1229.42,1211.08
1211.08,1212.13
1212.13,1193.77
1193.77,1183.25
1183.25,1172.61
1172.61,1167.30
1167.30,1170.33
1170.33,1201.02
1201.02,1204.81
1204.81,1187.46
1187.46,1187.30
1187.30,1176.57
1176.57,1172.65
1172.65,1178.94
1178.94,1125.81
1125.81,1134.14
1134.14,1145.52
1145.52,1102.95
1102.95,1080.61
1080.61,1071.71
1071.71,1026.64
1026.64,1042.21
1042.21,1046.08
1046.08,1044.58
1044.58,972.06
972.06,974.02
974.02,936.54
936.54,1038.45
1038.45,1050.05
1050.05,1120.65
1120.65,1055.36
1055.36,1037.24
1037.24,976.73
976.73,1099.69
1099.69,1180.16
1180.16,1251.33
1251.33,1240.16
1240.16,1232.16
1232.16,1221.78
1221.78,1176.62
1176.62,1116.32
1116.32,1189.36
1189.36,1150.35
1150.35,1223.23
1223.23,1273.21
1273.21,1267.47
1267.47,1254.29
1254.29,1277.43
1277.43,1250.71
1250.71,1224.68
1224.68,1180.04
1180.04,1180.72
1180.72,1163.78
1163.78,1144.27
1144.27,1170.41
1170.41,1172.71
1172.71,1117.27
1117.27,1114.80
1114.80,1079.28
1079.28,1048.69
1048.69,1054.76
1054.76,1049.21
1049.21,1026.12
1026.12,1007.65
1007.65,1006.21
1006.21,991.74
991.74,998.89
998.89,1003.52
1003.52,988.9
988.9,995.63
995.63,1064.70
1064.70,1062.32
1062.32,1040.14
1040.14,1028.40
1028.40,1043.52
1043.52,1031.33
1031.33,1011.46
1011.46,990
990,970.94
970.94,920.96
920.96,920.15
920.15,922.07
922.07,919.81
919.81,918.36
918.36,902.4
902.4,891.92
891.92,910.68
910.68,925.5
925.5,922.21
922.21,895.55
895.55,898.17
898.17,888.34
888.34,909.37
909.37,830.95
830.95,821.78
821.78,818.14
818.14,825.14
825.14,803.74
803.74,775.18
775.18,908.12
908.12,902.44
902.44,913.24
913.24,908.18
908.18,903.49
903.49,1014.24
1014.24,1156.73
1156.73,1044.40
1044.40,1021.60
1021.60,998.62
998.62,963.66
963.66,960.63
960.63,972.54
972.54,975.13
975.13,934.83
934.83,908.35
908.35,896.91
896.91,899.65
899.65,922.18
922.18,864.89
864.89,834.18
834.18,800.64
800.64,792.25
792.25,790.69
790.69,791.01
791.01,785.17
785.17,778.96
778.96,780.07
780.07,780.01
780.01,780.65
780.65,770.04
770.04,774.75
774.75,773.02
773.02,769.94
769.94,768.08
768.08,764.21
764.21,758.72
758.72,773.39
773.39,771.64
771.64,778.25
778.25,757.55
757.55,746.05
746.05,736.28
736.28,736.33
736.33,732.48
732.48,735.44
735.44,741.51
741.51,740.44
740.44,744.62
744.62,751.74
751.74,739.64
739.64,731.27
731.27,751.88
751.88,751.83
751.83,740.71
740.71,744.88
744.88,711.17
711.17,705.79
705.79,702
702,705.2
705.2,716.75
716.75,715.56
715.56,722.84
722.84,709.83
709.83,703.09
703.09,710.74
710.74,703.81
703.81,703.53
703.53,689.12
689.12,742.35
742.35,730.07
730.07,701.34
701.34,702.64
702.64,714.12
714.12,690.29
690.29,688
688,678.21
678.21,657.68
657.68,654
654,657.16
657.16,657.62
657.62,633.14
633.14,630.83
630.83,630.66
630.66,638.13
638.13,639.41
639.41,641.82
641.82,639.08
639.08,640.31
640.31,637.01
637.01,636.03
636.03,640.87
640.87,619.24
619.24,616.82
616.82,619.17
619.17,617.34
617.34,612.61
612.61,612.47
612.47,610.22
610.22,612.05
612.05,610.97
610.97,613.95
613.95,609.93
609.93,605.72
605.72,605.02
605.02,606.24
606.24,608.02
608.02,600.81
600.81,602.75
602.75,602.96
602.96,596.2
596.2,597.28
597.28,603.59
603.59,609.25
609.25,609.87
609.87,606.28
606.28,607.22
607.22,607.25
607.25,610.59
610.59,608.84
608.84,608.03
608.03,607.01
607.01,623.42
623.42,622.93
622.93,626.35
626.35,614.64
614.64,610.57
610.57,606.51
606.51,608.99
608.99,598.59
598.59,575.56
575.56,572.41
572.41,575.55
575.55,577.59
577.59,574.11
574.11,574.07
574.07,569.83
569.83,579.45
579.45,577.75
577.75,580.18
580.18,583.41
583.41,586.77
586.77,581.31
581.31,581.94
581.94,576.08
576.08,574.34
574.34,573.71
573.71,577.76
577.76,567.24
567.24,570.49
570.49,585.59
585.59,587.36
587.36,588.8
588.8,592.12
592.12,587.65
587.65,591.04
591.04,592.74
592.74,587.77
587.77,575.03
575.03,578.28
578.28,566.33
566.33,548.66
548.66,606.4
606.4,624.6
624.6,655.1
655.1,657.01
657.01,655.11
655.11,654.49
654.49,651.63
651.63,654.23
654.23,661.26
661.26,655.41
655.41,650.73
650.73,664.92
664.92,665.23
665.23,672.81
672.81,672.74
672.74,679.81
679.81,661.99
661.99,663.78
663.78,659.17
659.17,652.92
652.92,664.8
664.8,648.28
648.28,648.48
648.48,650.6
650.6,666.38
666.38,640.69
640.69,678.09
678.09,670.42
670.42,683.21
683.21,658.8
658.8,704.97
704.97,676.73
676.73,672.52
672.52,640.59
640.59,644.12
644.12,658.1
658.1,629.35
629.35,665.93
665.93,665.28
665.28,625.58
625.58,597.44
597.44,665.92
665.92,735.88
735.88,763.93
763.93,756.69
756.69,748.76
748.76,768.49
768.49,696.52
696.52,685.69
685.69,704.5
704.5,671.65
671.65,609.68
609.68,578.67
578.67,575.84
575.84,582.2
582.2,577.17
577.17,585.45
585.45,574.6
574.6,573.31
573.31,569.71
569.71,537.68
537.68,536.52
536.52,531.11
531.11,534.19
534.19,528.47
528.47,527.48
527.48,473.03
473.03,453.52
453.52,449.67
449.67,446.06
446.06,444.29
444.29,439.35
439.35,443.22
443.22,442.97
442.97,437.79
437.79,454.52
454.52,453.69
453.69,454.01
454.01,457.59
457.59,455.76
455.76,455.82
455.82,454.85
454.85,452.45
452.45,450.86
450.86,460.52
460.52,458.21
458.21,458.43
458.43,459.64
459.64,447.94
447.94,446.71
446.71,450.18
450.18,444.73
444.73,451.93
451.93,448.48
448.48,455.18
455.18,449.41
449.41,445.04
445.04,466.26
466.26,461.65
461.65,459.12
459.12,450.56
450.56,445.86
445.86,449.69
449.69,441.42
441.42,435.32
435.32,428.7
428.7,427.61
427.61,430.64
430.64,429.58
429.58,424.43
424.43,423.94
423.94,425.63
425.63,422.84
422.84,421.87
421.87,419.59
419.59,420.81
420.81,422.91
422.91,423.62
423.62,424.28
424.28,421.02
421.02,421.3
421.3,421.17
421.17,418.42
418.42,416.76
416.76,415.26
415.26,416.83
416.83,424.3
424.3,426.55
426.55,418.14
418.14,417.37
417.37,416.51
416.51,418.42
418.42,418.16
418.16,413.13
413.13,413.42
413.42,410.4
410.4,409.27
409.27,420.55
420.55,417.89
417.89,416.89
416.89,416.39
416.39,414.2
414.2,411.65
411.65,421.61
421.61,417.24
417.24,414.74
414.74,413.89
413.89,414.47
414.47,407.76
407.76,400.53
400.53,410.78
410.78,421.84
421.84,423.91
423.91,435.13
435.13,437.92
437.92,433.44
433.44,432.57
432.57,432.84
432.84,424.63
424.63,425.04
425.04,420.96
420.96,438.26
438.26,438.99
438.99,437.77
437.77,421.6
421.6,422.73
422.73,416.57
416.57,407.66
407.66,401.43
401.43,407.57
407.57,392.93
392.93,384.64
384.64,379.69
379.69,382.11
382.11,376.15
376.15,373.42
373.42,376.76
376.76,376.51
376.51,386.59
386.59,388.9
388.9,370.17
370.17,374.65
374.65,372.92
372.92,369.35
369.35,378.29
378.29,378.87
378.87,380.11
380.11,395.15
395.15,392.44
392.44,392
392,402.32
402.32,388.1
388.1,382.43
382.43,409.75
409.75,419.63
419.63,379.74
379.74,387.03
387.03,381.73
381.73,387.15
387.15,365.07
365.07,430.26
430.26,432.29
432.29,434.67
434.67,448.18
448.18,448.7
448.7,448.24
448.24,453.38
453.38,457.54
457.54,430.01
430.01,431.86
431.86,433.07
433.07,430.06
430.06,433.58
433.58,434.62
434.62,430.72
430.72,425.88
425.88,433.3
433.3,422.1
422.1,423.34
423.34,416.51
416.51,455.76
455.76,454.86
454.86,443.09
443.09,436.72
436.72,437.44
437.44,442.84
442.84,462.23
462.23,463.55
463.55,455.85
455.85,454.78
454.78,465.21
465.21,443.88
443.88,433.27
433.27,431.66
431.66,452.34
452.34,415.28
415.28,417.99
417.99,414.44
414.44,395.75
395.75,389.98
389.98,389.56
389.56,363.72
363.72,361.26
361.26,359.33
359.33,361.85
361.85,377.41
377.41,371.44
371.44,357.47
357.47,357.14
357.14,351.86
351.86,328.3
328.3,320.05
320.05,323.01
323.01,324.35
324.35,326.98
326.98,322.09
322.09,326.41
326.41,334.68
334.68,334.59
334.59,330.36
330.36,319.74
319.74,333.05
333.05,336.62
336.62,338.5
338.5,314.08
314.08,339.82
339.82,379.98
379.98,374.32
374.32,384.28
384.28,374.27
374.27,388.05
388.05,408.08
408.08,403.66
403.66,361.87
361.87,325.94
325.94,315.01
315.01,328.51
328.51,313.94
313.94,304.32
304.32,293.7
293.7,285.18
285.18,283.63
283.63,281.45
281.45,276.5
276.5,273.65
273.65,266.5
266.5,269.31
269.31,263.57
263.57,261.86
261.86,270.91
270.91,262.75
262.75,254.3
254.3,252.11
252.11,249.49
249.49,245.2
245.2,246.88
246.88,244.74
244.74,243.74
243.74,242.5
242.5,243.08
243.08,246.17
246.17,240.36
240.36,238.15
238.15,238.53
238.53,237.2
237.2,237.26
237.26,236
236,236.64
236.64,239.02
239.02,232.84
232.84,234.14
234.14,235.08
235.08,234.36
234.36,230.36
230.36,230.94
230.94,226.97
226.97,231.22
231.22,231.4
231.4,232.86
232.86,233.52
233.52,229.08
229.08,230.25
230.25,230.49
230.49,230.61
230.61,235.24
235.24,239.86
239.86,238.33
238.33,238.34
238.34,243.42
243.42,239.85
239.85,239.93
239.93,234.87
234.87,230.2
230.2,227.22
227.22,229.32
229.32,228.03
228.03,230.26
230.26,229.11
229.11,229.9
229.9,231.55
231.55,224.7
224.7,226.05
226.05,222.08
222.08,210.07
210.07,228.11
228.11,230.38
230.38,232.66
232.66,235.36
235.36,226.9
226.9,225.67
225.67,257.93
257.93,258.49
258.49,261.87
261.87,265.53
265.53,264.13
264.13,266.18
266.18,270.6
270.6,264.34
264.34,265.48
265.48,261.12
261.12,279.74
279.74,278.74
278.74,281.91
281.91,284.85
284.85,281.23
281.23,282.81
282.81,280.45
280.45,284.69
284.69,287.7
287.7,289.1
289.1,294.48
294.48,293.63
293.63,292.64
292.64,288.64
288.64,288.16
288.16,276.01
276.01,277.34
277.34,275.66
275.66,278.88
278.88,273.5
273.5,274.77
274.77,279.33
279.33,278.09
278.09,286.04
286.04,288.05
288.05,292.03
292.03,310.83
310.83,293.14
293.14,284.88
284.88,269.16
269.16,270.83
270.83,265.98
265.98,269.96
269.96,271.11
271.11,260.81
260.81,256.49
256.49,255.46
255.46,258.55
258.55,263.35
263.35,257.04
257.04,248.72
248.72,250.96
250.96,243.55
243.55,242.6
242.6,240.37
240.37,244.28
244.28,246.93
246.93,243.97
243.97,245.1
245.1,244.53
244.53,249.04
249.04,249.43
249.43,250.82
250.82,236.77
236.77,233.42
233.42,232.44
232.44,229.92
229.92,229.71
229.71,228.86
228.86,229
229,228.54
228.54,222.88
222.88,225.6
225.6,225.01
225.01,224.15
224.15,225.77
225.77,225.74
225.74,222.89
222.89,230.23
230.23,233.14
233.14,237.09
237.09,237.38
237.38,237.26
237.26,237.07
237.07,237.1
237.1,240.93
240.93,238.98
238.98,240.29
240.29,235.32
235.32,234.02
234.02,231.89
231.89,233.04
233.04,236.89
236.89,236.01
236.01,237.64
237.64,236.96
236.96,236.21
236.21,241.4
241.4,242.15
242.15,240.3
240.3,241.73
241.73,243.77
243.77,237.2
237.2,229.66
229.66,236.25
236.25,238.85
238.85,240.36
240.36,234.88
234.88,232.34
232.34,235.94
235.94,225.69
225.69,225.59
225.59,228.97
228.97,219.43
219.43,226.41
226.41,231.24
231.24,235.97
235.97,234.05
234.05,235.6
235.6,224.62
224.62,222.61
222.61,223.46
223.46,222.85
222.85,228.58
228.58,223.92
223.92,219.07
219.07,224.76
224.76,235.95
235.95,236.54
236.54,236.02
236.02,243.69
243.69,244.75
244.75,253.06
253.06,255.27
255.27,260.72
260.72,253.76
253.76,254.29
254.29,253.07
253.07,247.09
247.09,244.22
244.22,247.45
247.45,242.88
242.88,252.74
252.74,246.98
246.98,248.57
248.57,246.28
246.28,247.47
247.47,266.58
266.58,267.9
267.9,259.92
259.92,261.64
261.64,260.96
260.96,255.88
255.88,285.07
285.07,290.6
290.6,285.69
285.69,281.43
281.43,284.44
284.44,294.12
294.12,296.13
296.13,291.53
291.53,289.86
289.86,274.81
274.81,276.43
276.43,272.29
272.29,275.6
275.6,272.74
272.74,281.99
281.99,275.05
275.05,260.36
260.36,254.28
254.28,253.52
253.52,236.44
236.44,237.34
237.34,238.89
238.89,239
239,236
236,244.54
244.54,243.75
243.75,240.25
240.25,236.41
236.41,243.78
243.78,233.42
233.42,234.83
234.83,257.51
257.51,235.53
235.53,221.97
221.97,219.21
219.21,219.73
219.73,220.28
220.28,223.39
223.39,227.69
227.69,222.63
222.63,216.92
216.92,227.67
227.67,227.51
227.51,237.45
237.45,226.49
226.49,216.87
216.87,226.44
226.44,232.77
232.77,233.35
233.35,263.35
263.35,273.17
273.17,254.08
254.08,247.35
247.35,232.7
232.7,233.52
233.52,227.32
227.32,211.38
211.38,212.91
212.91,211.47
211.47,200.05
200.05,207.83
207.83,209.07
209.07,176.9
176.9,223.89
223.89,267.39
267.39,266.15
266.15,274.61
274.61,287.3
287.3,282.38
282.38,294.14
294.14,286.08
286.08,274.61
274.61,265.08
265.08,281.15
281.15,314.85
314.85,314.08
314.08,320.44
320.44,310.91
310.91,312.72
312.72,317.7
317.7,316.16
316.16,327.58
327.58,319.15
319.15,322.29
322.29,334.39
334.39,332.02
332.02,321.07
321.07,329.54
329.54,317.62
317.62,311.18
311.18,319.79
319.79,326.86
326.86,345.67
345.67,351.36
351.36,346.73
346.73,352.38
352.38,350.83
350.83,344.34
344.34,352.21
352.21,361.9
361.9,374.97
374.97,374.84
374.84,376.76
376.76,369.44
369.44,375.72
375.72,381.72
381.72,379.25
379.25,378.25
378.25,375.51
375.51,376.15
376.15,369.37
369.37,370.5
370.5,376.02
376.02,376.89
376.89,366.95
366.95,353.18
353.18,351.6
351.6,357.88
357.88,380.31
380.31,373.9
373.9,387.79
387.79,388.35
388.35,374.73
374.73,399.65
399.65,418.42
418.42,427.27
427.27,367.99
367.99,365.86
365.86,362.27
362.27,345.38
345.38,342.15
342.15,349.82
349.82,339.46
339.46,330.68
330.68,327.16
327.16,325.57
325.57,326.08
326.08,338.65
338.65,345.01
345.01,335.71
335.71,357.09
357.09,353.22
353.22,354.78
354.78,347.49
347.49,358.61
358.61,358.59
358.59,382.96
382.96,386.12
386.12,382.42
382.42,389.23
389.23,391.25
391.25,383.98
383.98,382.76
382.76,394.52
394.52,400.96
400.96,391.69
391.69,377.92
377.92,362.61
362.61,361.36
361.36,364.69
364.69,352.75
352.75,336.12
336.12,330.58
330.58,320.39
320.39,328.92
328.92,359.89
359.89,375.18
375.18,383.99
383.99,387.43
387.43,376.09
376.09,376.93
376.93,399.47
399.47,403.56
403.56,411.43
411.43,423.16
423.16,435.75
435.75,402.09
402.09,399.1
399.1,408.09
408.09,394.67
394.67,424.1
424.1,456.86
456.86,465.86
465.86,474.86
474.86,477.77
477.77,479.12
479.12,477.79
477.79,479.58
479.58,479.62
479.62,475.48
475.48,474.88
474.88,481.81
481.81,485.13
485.13,483.34
483.34,489.67
489.67,477.68
477.68,476.87
476.87,474.48
474.48,477.79
477.79,502.91
502.91,508.59
508.59,508.43
508.43,510.88
510.88,512.19
512.19,502.54
502.54,508.22
508.22,498.29
498.29,513.39
513.39,517.58
517.58,510.45
510.45,485.07
485.07,461.48
461.48,491.51
491.51,519.14
519.14,497.83
497.83,511.14
511.14,546.18
546.18,570.38
570.38,576.51
576.51,591.28
591.28,589.17
589.17,592.47
592.47,588.88
588.88,584.65
584.65,585.95
585.95,589.01
589.01,586.23
586.23,588.89
588.89,594.9
594.9,586.2
586.2,567.37
567.37,584.74
584.74,585.55
585.55,594.14
594.14,595.67
595.67,601.54
601.54,601.51
601.51,619.5
619.5,621.12
621.12,622.27
622.27,623.95
623.95,628.56
628.56,629.17
629.17,622.37
622.37,616.54
616.54,622.01
622.01,620
620,626.56
626.56,634.22
634.22,631.88
631.88,616.66
616.66,624.83
624.83,625.22
625.22,622.57
622.57,635.46
635.46,631.77
631.77,629.95
629.95,644.65
644.65,650.77
650.77,641.04
641.04,641.39
641.39,602.62
602.62,596.33
596.33,599.08
599.08,581.3
581.3,566.14
566.14,581.81
581.81,593.97
593.97,602.16
602.16,595.9
595.9,593.68
593.68,597.4
597.4,608.07
608.07,609.77
609.77,591.59
591.59,592.65
592.65,575.93
575.93,600.75
600.75,585.7
585.7,633.43
633.43,653.19
653.19,650.04
650.04,655.64
655.64,654.99
654.99,653.52
653.52,659.28
659.28,641.07
641.07,666.77
666.77,660.55
660.55,629.65
629.65,623.69
623.69,615.69
615.69,568.18
568.18,576.33
576.33,571.92
571.92,582.59
582.59,571.39
571.39,525.23
525.23,521.05
521.05,525.72
525.72,492.05
492.05,485.8
485.8,446.31
446.31,446.08
446.08,448.7
448.7,448.12
448.12,447.39
447.39,444.14
444.14,440.59
440.59,441.53
441.53,438.3
438.3,453.92
453.92,450.46
450.46,440.18
440.18,438.68
438.68,429.34
429.34,433.36
433.36,434.78
434.78,438.52
438.52,449.4
449.4,457.36
457.36,447.63
447.63,446.89
446.89,439.98
439.98,430.72
430.72,457.24
457.24,461.71
461.71,500.09
500.09,490.83
490.83,488.36
488.36,495.46
495.46,497.74
497.74,501.75
501.75,479.58
479.58,495.8
495.8,529.07
529.07,522.19
522.19,458.37
458.37,414.83
414.83,421.46
421.46,420.89
420.89,363.71
363.71,442.26
442.26,453.18
453.18,447.61
447.61,461.47
461.47,463.4
463.4,446.68
446.68,445.66
445.66,436.44
436.44,479.14
479.14,457
457,462.3
462.3,492.37
492.37,501.71
501.71,477.14
477.14,580.26
580.26,583.48
583.48,585.03
585.03,562.51
562.51,565.76
565.76,571.18
571.18,588.29
588.29,609.75
609.75,613.9
613.9,621.84
621.84,630.92
630.92,636.5
636.5,629.37
629.37,638.14
638.14,633.62
633.62,631.91
631.91,627.95
627.95,636.33
636.33,616.31
616.31,629.66
629.66,664.31
664.31,664.52
664.52,666.24
666.24,668.24
668.24,562.56
562.56,567.23
567.23,549.92
549.92,579.7
579.7,581.65
581.65,537.04
537.04,540.24
540.24,606.04
606.04,606.47
606.47,574.24
574.24,556.88
556.88,623.09
623.09,625.97
625.97,627.16
627.16,614.23
614.23,651.3
651.3,660.9
660.9,601.17
601.17,651.08
651.08,672.38
672.38,683.5
683.5,681.32
681.32,671.46
671.46,699.57
699.57,783.2
783.2,815.59
815.59,829.96
829.96,823.77
823.77,824.08
824.08,832.9
832.9,828.61
828.61,818.43
818.43,826.02
826.02,809.96
809.96,774.02
774.02,884.6
884.6,853.68
853.68,796.24
796.24,822.43
822.43,845.46
845.46,867.21
867.21,869.65
869.65,871.39
871.39,839.66
839.66,816.07
816.07,834.49
834.49,860.29
860.29,833.12
833.12,843.17
843.17,860.19
860.19,919.6
919.6,867.32
867.32,846.69
846.69,841.47
841.47,795.99
795.99,946.49
946.49,936.05
936.05,858.55
858.55,823.27
823.27,802.85
802.85,773.44
773.44,754.97
754.97,760.32
760.32,741.35
741.35,728.05
728.05,737.98
737.98,763.28
763.28,683.94
683.94,666.31
666.31,672.36
672.36,613.06
613.06,601.78
601.78,619.9
619.9,694.22
694.22,519.06
519.06,678.2
678.2,706.37
706.37,880.33
880.33,875.29
875.29,899.85
899.85,874.98
874.98,882.78
882.78,989.07
989.07,892.32
892.32,793.8
793.8,697.31
697.31,835.32
835.32,1042.38
1042.38,1152.73
1152.73,1077.58
1077.58,1046.40
1046.40,951.42
951.42,1128.92
1128.92,1129.37
1129.37,1042.01
1042.01,1003.38
1003.38,923.85
923.85,805.73
805.73,773.02
773.02,795.63
795.63,771.7
771.7,724.07
724.07,594.32
594.32,577.98
577.98,712.76
712.76,496.58
496.58,440.96
440.96,417.28
417.28,419.41
419.41,406.41
406.41,360.97
360.97,343.06
343.06,325.41
325.41,348.82
348.82,338.58
338.58,297.85
297.85,261.68
261.68,244.78
244.78,229.21
229.21,214.66
214.66,205.99
205.99,205.81
205.81,203.9
203.9,199.83
199.83,204.39
204.39,198.55
198.55,196.21
196.21,176.6
176.6,187.45
187.45,197.69
197.69,214.3
214.3,193.36
193.36,182.65
182.65,174.8
174.8,171.66
171.66,155.91
155.91,146.37
146.37,142.41
142.41,145.65
145.65,140.77
140.77,139.27
139.27,135.19
135.19,130.9
130.9,130.75
130.75,130.67
130.67,125.85
125.85,126.74
126.74,129.43
129.43,128.36
128.36,128.63
128.63,123.41
123.41,114.45
114.45,132.05
132.05,132.68
132.68,137.15
137.15,134.9
134.9,133.77
133.77,128.94
128.94,128.21
128.21,127.38
127.38,126.05
126.05,128.98
128.98,127.87
127.87,126.95
126.95,129.7
129.7,131.37
131.37,131.71
131.71,131.59
131.59,130.86
130.86,129.4
129.4,135.01
135.01,132.83
132.83,135.55
135.55,125.89
