556.88
623.09
625.97
627.16
614.23
651.3
660.9
601.17
651.08
672.38
683.5
681.32
671.46
699.57
783.2
815.59
829.96
823.77
824.08
832.9
828.61
818.43
826.02
809.96
774.02
884.6
853.68
796.24
822.43
845.46
867.21
869.65
871.39
839.66
816.07
834.49
860.29
833.12
843.17
860.19
919.6
867.32
846.69
841.47
795.99
946.49
936.05
858.55
823.27
802.85
773.44
754.97
760.32
741.35
728.05
737.98
763.28
683.94
666.31
672.36
613.06
601.78
619.9
694.22
519.06
678.2
706.37
880.33
875.29
899.85
874.98
882.78
989.07
892.32
793.8
697.31
835.32
1042.38
1152.73
1077.58
1046.40
951.42
1128.92
1129.37
1042.01
1003.38
923.85
805.73
773.02
795.63
771.7
724.07
594.32
577.98
712.76
496.58
440.96
417.28
419.41
406.41
360.97
343.06
325.41
348.82
338.58
297.85
261.68
244.78
229.21
214.66
205.99
205.81
203.9
199.83
204.39
198.55
196.21
176.6
187.45
197.69
214.3
193.36
182.65
174.8
171.66
155.91
146.37
142.41
145.65
140.77
139.27
135.19
130.9
130.75
130.67
125.85
126.74
129.43
128.36
128.63
123.41
114.45
132.05
132.68
137.15
134.9
133.77
128.94
128.21
127.38
126.05
128.98
127.87
126.95
129.7
131.37
131.71
131.59
130.86
129.4
135.01
132.83
135.55
125.89
127.27
121.86
124.13
118.89
126.49
126.76
136.53
135.61
138.63
135.14
133.09
122.35
122.62
126.48
120.07
122.11
119.6
118.51
122
123.3
121.21
119
113.38
112.75
108.99
110
112.56
109.56
106.99
105
103
102.8
103.07
106.75
106.75
106.72
105.12
104.95
104.5
104.86
106.21
107.95
101.49
98.6
94.4
96.02
96.95
94.51
95.56
91.6
92
89.82
92
90.07
98.5
96.71
98.89
93.61
98.7
93.99
88.98
88
76.72
76
76.5
68.75
68.51
79.99
78.89
90.41
88.05
97.51
95
94.66
101.74
104
103.33
102.09
107.9
108.2
109.5
111.29
108.25
107.05
101.95
99.9
99.8
100
103.95
108.78
109
106.35
100.44
107.89
111
118.97
121.9
121.4
120.74
122.5
129.3
128.82
128.8
132.25
129
129.77
133.5
131.99
133.1
126.3
123.8
122.89
122.02
122.5
123.21
123.5
118.21
114.22
111.4
117.98
114.82
115.64
117.7
112.8
113.2
109.6
112.25
115.98
112.9
98.1
106.25
116.38
139
144
134.44
135.3
